Kingdom	Phylum	Class	Order	Family	Genus	Species
asv4531	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA
asv4532	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
asv4533	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
asv4534	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	NA
asv4535	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA
asv4536	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Thalassolituus	NA
asv4537	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas	NA
asv4538	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	vibrioides
asv4539	Archaea	Thermoplasmatota	Thermoplasmata	Marine Group II	NA	NA	NA
asv4540	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Trichodesmium IMS101	NA
asv4541	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	marinus
asv4542	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA
asv4543	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv4544	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA	NA
asv4545	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Thioglobaceae	SUP05 cluster	NA
asv4546	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	NA
asv4547	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv4548	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	NA
asv4549	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	NA
asv4550	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv4551	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Thalassobaculaceae	Thalassobaculum	NA
asv4552	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv4553	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	NA
asv4554	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv4555	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	NA
asv4556	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius	NA
asv4557	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7 marine group	NA	NA
asv4558	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4559	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
asv4560	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus CC9902	NA
asv4561	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	XY-R5	NA
asv4562	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv4563	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	SAR92 clade	NA
asv4564	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia	NA
asv4565	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
asv4566	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	veronii
asv4567	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	NA
asv4568	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
asv4569	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	NA	NA
asv4570	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	NA
asv4571	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA	NA
asv4572	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Luteibaculum	NA
asv4573	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
asv4574	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7 marine group	NA	NA
asv4575	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	NA
asv4576	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55	NA
asv4577	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	melonis
asv4578	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
asv4579	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA
asv4580	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv4581	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv4582	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4583	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv4584	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4585	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv4586	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	halmapalus
asv4587	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
asv4588	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
asv4589	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
asv4590	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
asv4591	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA
asv4592	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	NA
asv4593	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
asv4594	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
asv4595	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Verruc-01	NA
asv4596	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4597	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	araneosa
asv4598	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans	NA
asv4599	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	NA
asv4600	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	NA	NA
asv4601	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv4602	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv4603	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv4604	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv4605	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
asv4606	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv4607	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	NA	NA
asv4608	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Catenococcus	NA
asv4609	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade IV	NA	NA
asv4610	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
asv4611	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
asv4612	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv4613	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	marinum
asv4614	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
asv4615	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv4616	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	NA
asv4617	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	pachastrellae
asv4618	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Salinimonas	NA
asv4619	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga	NA
asv4620	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
asv4621	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	SAR92 clade	NA
asv4622	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv4623	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	NA
asv4624	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv4625	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	NA	NA	NA
asv4626	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Dokdonia	donghaensis
asv4627	Bacteria	Desulfobacterota	NA	NA	NA	NA	NA
asv4628	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	salsuginis
asv4629	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
asv4630	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv4631	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv4632	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Phreatobacter	NA
asv4633	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Williamsia	NA
asv4634	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7 marine group	NA	NA
asv4635	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Litoricolaceae	Litoricola	NA
asv4636	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	NA
asv4637	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
asv4638	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
asv4639	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis	NA
asv4640	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	XY-R5	NA
asv4641	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	NA
asv4642	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	NA
asv4643	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rubripirellula	NA
asv4644	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
asv4645	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04 marine group	NA
asv4646	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04 marine group	NA
asv4647	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	SAR92 clade	NA
asv4648	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	NA
asv4649	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Ferrimonas	NA
asv4650	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus	NA
asv4651	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	NA	NA
asv4652	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea	eriococci
asv4653	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv4654	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
asv4655	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
asv4656	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
asv4657	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv4658	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens	NA
asv4659	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA
asv4660	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
asv4661	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv4662	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
asv4663	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	OCS116 clade	NA	NA
asv4664	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	NA	NA
asv4665	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
asv4666	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	NA	NA
asv4667	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
asv4668	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4669	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	NA
asv4670	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cribrihabitans	NA
asv4671	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv4672	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv4673	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA	NA
asv4674	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4675	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4676	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv4677	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv4678	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Litoricolaceae	Litoricola	NA
asv4679	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv4680	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	NA
asv4681	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv4682	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv4683	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
asv4684	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
asv4685	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	NA
asv4686	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	NA
asv4687	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae1	Alcanivorax	NA
asv4688	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga	marina
asv4689	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	NA
asv4690	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	NA	NA	NA
asv4691	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	SAR92 clade	NA
asv4692	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
asv4693	Bacteria	Planctomycetota	SGST604	NA	NA	NA	NA
asv4694	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gilvibacter	NA
asv4695	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7 marine group	NA	NA
asv4696	Bacteria	Proteobacteria	Gammaproteobacteria	EV818SWSAP88	NA	NA	NA
asv4697	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia	NA
asv4698	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
asv4699	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algitalea	NA
asv4700	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	NA
asv4701	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
asv4702	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
asv4703	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus CC9902	NA
asv4704	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	NA	NA
asv4705	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas	piratica
asv4706	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
asv4707	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv4708	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter	NA
asv4709	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	NA
asv4710	Bacteria	Marinimicrobia (SAR406 clade)	NA	NA	NA	NA	NA
asv4711	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	marisflavi
asv4712	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
asv4713	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
asv4714	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
asv4715	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4716	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
asv4717	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
asv4718	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	NA	NA
asv4719	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv4720	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
asv4721	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas	NA
asv4722	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cribrihabitans	NA
asv4723	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA	NA
asv4724	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
asv4725	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Amphritea	NA
asv4726	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas	NA
asv4727	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
asv4728	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
asv4729	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	NA
asv4730	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	NA
asv4731	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade	NA
asv4732	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
asv4733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans	NA
asv4734	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	MWH-UniP1 aquatic group	NA	NA
asv4735	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	NA	NA
asv4736	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv4737	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
asv4738	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4739	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
asv4740	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	NA
asv4741	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	NA	NA
asv4742	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Leisingera	NA
asv4743	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	XY-R5	NA
asv4744	Bacteria	Cyanobacteria	Vampirivibrionia	Caenarcaniphilales	NA	NA	NA
asv4745	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv4746	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
asv4747	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
asv4748	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55	NA
asv4749	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	NA
asv4750	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleibacter	NA
asv4751	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	Candidatus Puniceispirillum	NA
asv4752	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
asv4753	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	NA	NA	NA
asv4754	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	splendidus
asv4755	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	NA	NA
asv4756	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	NA	NA
asv4757	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Marinicella	litoralis
asv4758	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
asv4759	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Nitrospirillum	NA
asv4760	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv4761	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinimicrobium	NA
asv4762	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
asv4763	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade IV	NA	NA
asv4764	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Rapidithrix	NA
asv4765	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	NA	NA
asv4766	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
asv4767	Bacteria	Myxococcota	Polyangia	NA	NA	NA	NA
asv4768	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	NA
asv4769	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	NA	NA	NA
asv4770	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	NA	NA	NA
asv4771	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA	NA
asv4772	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
asv4773	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	NA
asv4774	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv4775	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	NA	NA
asv4776	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
asv4777	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
asv4778	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
asv4779	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv4780	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
